NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
210061267773,2023,5,F,1,1,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,490.3,501.1,474.7,570.8,DBDBBCEBDACDBECADEBEEABDBDCDAECBBCDECCDDCDCEA,CEAEDCBBBBDCBDECBADAECDCDDCDCBDCCACBDBBDECEDE,ACBBDCBDCECBDDBEDBDBEACBCBBCDBEDAEDBBEBDACADB,CDBCEBACCDBBACABCEABACDCAADCEBBCCDAACBEBDDBEC,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,180,120,160,160,740,E,E,C,D,5,E,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,E,A,A,B
210059823242,2023,7,F,1,3,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,C,B,2,B,A,B,B,A,A,B,B,A,A,B,A,A,B,A,A,B,A,A,B
210059631258,2023,3,M,1,1,1,2,0,2,1,0,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,560.8,408.3,536.6,420.5,EADBCDCAEBBDADCDABCEEADBCBDABDEBDBECBDCDBECBA,CEBDACABEACBDEDACDBBECADBEBACAECBDAAEBDCBDBEC,BCAABAEDEEDBCCBADEDEBDBABABBCDCBABADBABBBEAAE,CDDABDBCCEAAEBDBCDCCEADDBECABDABECDEDBDAAECCE,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,120,120,140,160,660,C,F,D,D,3,E,A,C,D,B,A,B,B,B,A,B,A,B,C,B,B,D,B,C,B
210058569643,2023,3,M,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1192,1202,,,455.4,484.6,,,DEBADEECCDBABDBEDBABDBADECAEBBDCABABCDABBCDAC,BEAEACBAADACDCEAAADBAAEEACABCBBBEAECDACDDEDEB,,1,,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,,1,100,120,80,80,80,460,D,D,F,D,6,C,A,B,B,A,A,B,B,B,B,B,A,A,B,A,A,E,A,A,B
210060216663,2023,11,F,1,3,1,1,10,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,E,B,B,3,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,C,A,B,B
210060792302,2023,3,F,1,1,1,2,0,3,1,0,3523107,Itaquaquecetuba,35,SP,4,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,553.3,545.0,552.9,591.6,CEEEDECACEBBBCCBCEEDEBAACBCACDECDBEABDEAAEAAA,CDCEBAEBAEAACACEDBDAABCDCEBBDCBCBCBCCCDEEADDA,BAEBACACABDCEBBBDDDEDCBDBBACADEBAAAADAACBEAAE,EADCAEACCDEAEEADECEBEDCDBDCEAEECCCEDDEAAADBEE,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,140,180,140,160,140,760,G,G,D,D,4,H,A,B,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,C,B
210060803467,2023,3,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,502.3,387.8,475.7,420.5,EBAEACAAEECBDCBDBCEACCEDCBDAACEEDBDAECDBCBABC,AADADAAACEADBBDECBECDBCAEDBCCEAEBDBCBBCACDCCE,ABEDAEECADDACBABDCACDABAEDACCBDEBAACEABBEACAB,ACDBEECDABBCBDBDCCACDBEEBBACDECBCDAEDEDBAECDC,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,100,180,120,120,140,660,H,B,F,B,6,C,A,B,B,B,A,B,A,B,B,B,A,A,B,A,B,E,A,B,B
210058085580,2023,13,F,1,3,1,2,0,2,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,381.5,417.1,434.6,373.5,ABDDEDEACCECEEAEECAAEBCBEEEDAEAEEAEEDEBEDAEAA,EADEEEBADDDA*.EEDCADBDECEAABBDBDADDABEADEAEEA,CD*BBEBDEEBECECEBADEBEEEACDDAAEEABECBEBDACAEB,AEAAEBEEDCAEEDCDCADDAAEDEDDDEBEAEADACBBEABAAD,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,80,120,60,80,60,400,B,B,C,B,4,B,A,B,A,A,A,B,B,B,A,A,A,A,B,A,A,E,A,A,B
210060905974,2023,3,M,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,462.3,548.5,526.8,492.3,DEDDDBABDBCBBBADCCBEAEACCDAACEBBDCEEACBDAAABE,CDAEBABCACCEACAECBDDABCEECBCBCDEEAACBCDADAECA,AABEACABAEDBCBBDEADEDCAEBAEDCEECACAAEBABEEAAB,DAEAACDCBBECEBEDABAAADCACEBDEDBECAEEDEEDCDBED,1,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,120,120,120,120,600,E,D,B,B,4,B,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
210059460909,2023,11,F,1,1,1,1,11,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,555.2,616.3,622.1,595.1,AEDEECCECEDBEABBACEEAEEDCBEAECDEDBEBCACBEBEBB,CDAECCADCACEAADECBDAABCDCCDBDCDEBDAABADEBBEDB,BBDDBCECAEDCCBBCDCDCDCCEBBAEBACAABAADACBBEAAE,DCCCECBDCAEACEBDBBCCDDBDBDCCDBACCCCBBEBDADBEC,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,120,120,120,120,60,540,B,B,C,B,3,C,A,C,C,A,A,B,B,A,A,B,A,A,D,A,A,D,A,B,B
210059977073,2023,4,M,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,610.1,556.0,532.4,648.6,CDDACABEEEDBBAACBCADCBBEECCABCDBDBEEDCCDBECBB,ADCDCCCBCDAEDCDDEABCDAEADBCCBEBBCAEEDADCBAEDE,ECBBAAADCCBBAADBBCBBACBBADAAEDDDDDADBDEDCAABE,EBDBEADAAADCCCACADBCDDBBCDACCABCABCCBBADCCCCB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,100,140,120,60,540,E,E,C,B,3,C,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,A,B
210060003277,2023,4,F,1,3,1,1,2,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,564.3,580.1,511.4,531.5,DBEECDABCDCEDECCECACCADAEBDCDCBCADDAACBEAECDC,ACEBECCAECDBABEEDECABCECADCBDADCAEECDBADBCDAA,CEEADABCDACAEDBEEADCAEBBDEACDCECADBCCCEAADEED,BDCDDDBDDAACCEAAAEADACBEDDCDDBBBDCEBACEEBABCC,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,160,200,180,200,140,880,D,E,D,C,4,B,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
210059393602,2023,2,F,1,1,1,2,0,3,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,535.0,598.0,551.7,581.3,DBABDCEBDBCEEDCCDDBECADCDEBCCCEBBADEBCADABBDC,ACEEEAACACDAADEABCCABCDCABAADADEAABAEBCDBBDCE,ABBBABBADEDDCDAABBBAADDACBACCAECADDBBEDCACAED,CDACEAACCADBDDABBEABADBCECDEDEEEDDABBCEAEACCD,0,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,140,180,120,120,80,640,E,G,C,E,3,E,A,B,B,C,A,B,B,B,A,B,A,B,B,A,A,D,A,A,B
210060067570,2023,3,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,413.1,478.4,480.9,428.3,AEBDACBDBABDEEDDBEACDEEBBAABDCABEECDCEEECBDEA,DBDEDEECAADAEACCAABBAAEAADAACBABECEDEAADBAEED,CBCECDCEEBBAEDADAADBABADAAABDBAECBEABDAACADAC,CCBABEDDECAECCBBCECCBCAABCDACDCCADEACAEEBADBA,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,140,160,120,140,80,640,E,E,C,B,4,B,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
210060689764,2023,11,F,2,3,1,1,8,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,B,A,A,2,B,A,B,A,A,B,B,B,A,A,A,A,A,B,A,A,B,A,A,B
210059273758,2023,14,F,3,3,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,B,F,C,1,A,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,B
210060886367,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,445.9,396.5,463.2,481.6,AEDCEEACEADABECCEEAEAAAABDAACCCDDBAEEEEDABEEB,CABAEACBACCEACBBECDBDECDABEAADAEEBADDECAAEACE,BDABDABDDBDBDADAADDBBAAEBECCABCEEBAAECCEEEAAE,AEBBCAEDACCBBEADEAAECDBBADDDDADECCDDACAAAECCE,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,100,40,80,100,40,360,E,E,C,B,4,D,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
210060978938,2023,2,F,1,2,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,409.3,515.2,442.7,411.4,AEBAAABEDDEBABEDCBDEC.EAACBEDADDAEBACDDEBDECC,ABCDBADEDECAEDEAADABDADEDDACBEAAEDEDBDDCDAADE,DABBBCADABBCCAEABCCBEBEBADCBDACABBECEABDCEDEC,EADBDDCCADDCEDADADAEBDBABDBBEAEADBDACBABBAEBC,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,140,120,120,80,600,E,E,C,B,3,C,A,B,C,B,A,B,B,B,A,B,A,A,C,A,A,D,A,A,B
210058085587,2023,2,F,1,3,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,451.1,500.4,512.5,509.2,ECDDDACCCDBBDABEBDBCBDBCEBCCDAEEEEECCCDEBDEBD,ADCDBBCDCADEBEEECCBBDADBEACBBAADBACDBADDABCAE,BBAAECAEDCBEAAEABBEDAACBEBABEECABDDDBCEDCBEBD,EEDEEADBACDCBCCDBDBABDBECECEAACDDADEDABBBDEEA,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,140,180,140,160,160,780,D,E,F,B,3,E,A,B,B,B,A,B,A,B,A,A,A,A,B,A,A,D,A,A,B
210059111772,2023,3,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,1,1,2,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,486.8,530.9,516.8,705.7,ADCECBBCCDADEBACDBBDAEECCDACDDDEDBDEBBACCADBA,CDADACACDACEAADEBBDDDACDCDBEDBDEBDBADAEACCAEB,BEDBBCACABDBDEDABBDEACAE.BEBCAECABAAEABB.BAAE,BCDCCBABCEBBDEAEEABADACDBDBCECAACCCDBEADADEEB,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,160,180,160,200,180,880,E,E,F,C,4,F,A,C,C,B,A,B,A,B,A,B,A,B,B,A,A,E,A,B,B
210060803547,2023,2,F,1,1,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,452.1,479.7,516.0,601.5,EBAEEDCCAADECECEEBBCCBDAEECECBCEBACDACAEAAADA,CEBEEBBAACBAABEBECEABADCEABCBBCBBACBACAEADEBE,EECEAAEECADDEDAAEADBBADDDDEEBBEDAECBBEEBACEBB,BEAEABABCDDBEDDCBEEAABBDEADDDECBDDBBCCEEEDBCE,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,200,120,160,160,760,F,E,D,B,3,C,A,B,C,B,A,B,B,B,A,B,A,B,C,B,A,D,A,B,B
210060039370,2023,3,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,C,4,B,A,B,B,A,A,B,B,A,A,B,A,A,B,A,A,B,A,A,B
210059206443,2023,4,F,1,3,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1191,1201,,,623.8,613.5,,,CDAEEBABAACECADECEAAABCDCAAADCDECDADECEDEBCDB,ACEBADACEEBCCDBADEDDDCBEEDCCEAAABCBACBCBBEEAB,,1,,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,,1,120,200,120,100,120,660,C,E,C,F,4,E,A,B,B,B,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B
210058810619,2023,2,F,1,2,1,2,0,2,1,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1194,1203,,,555.9,512.7,,,ABCDCBCACDDEAAEADDCAEEEEBAACABEBCDCEBEAADABCE,CABDDDCDABEEBADACBDCEECBDCCAEDEDADCDBAEDCACAC,,0,,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,,1,120,120,80,80,60,460,D,E,D,B,3,D,A,B,C,B,A,B,B,B,A,B,A,B,C,A,A,D,A,B,B
210059899022,2023,13,F,1,2,1,1,16,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1222,1191,1201,1212,486.3,539.0,534.9,386.8,EDDCDEBBACBCEADEAEDEAAEDCBDABDDDEBABDECACBCAD,CDCECADEAAAEACEECBCEABCEDEBEDCDAEDAEBCDADDDEC,BDBABAEBEEDCCEBBDBDDDCBEEEEACEDDADAECAABEECAB,BACAADBBCDDAABBEDCCCADABABBDBCAEDDDDDEDEDDBCD,0,CAAADCCCCDDDABDCACDBEEEDCEDAEECCDBEABDBABBAEB,CDAEECABAACEAADECBDAABCDCABADCDEABAABCDDEBADB,BBDABAAEBADACEEDCCDBADBDEDCCEBCACEACAACAACACBBEAAE,DCECACCBDECBEEABEABDDAADDABBBCCBCCDDAEBDADEEB,1,140,120,100,120,100,580,H,D,F,B,2,C,A,C,C,A,A,B,B,B,A,B,A,A,B,A,A,C,A,A,B
210058406917,2023,12,F,1,3,1,1,15,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,B,F,B,3,C,A,C,D,A,A,B,B,B,A,A,A,B,C,A,B,D,A,B,B
210059444917,2023,7,F,1,1,1,1,5,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,F,F,D,D,1,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,B,B
210060710771,2023,11,F,1,1,1,1,9,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,C,B,B,3,A,A,B,B,A,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
210059911636,2023,4,F,0,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,500.4,539.8,525.5,563.4,CDBACECBEEBBACEBBEAECEBEBACECACDEADCDBEEBECDB,ABCDCBDEBEADDCAADBCCDBEEDABCACEBC.EDBEACDACDE,ECAECBADEBBBADDABBDCADEDAECDEDCDAADBBAEBBACEC,EEDCEACABDABCBDBBECEDAABBDCEDDCDEBADDAEDECEAB,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,120,140,120,60,560,E,E,B,B,4,C,A,B,B,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
210061175336,2023,12,M,1,1,1,1,16,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,443.8,549.4,492.8,469.2,CABACCAEDEBDCDAADADADBCDECEEEBDCEEABEABEBACAD,ABCDDBDACDBBACECCADADAEABBEECEBBBADAEACDAADCA,CBACECAEDCEEACDBDBDEAADBACEDDDEABACBAAEDDBCCD,EADAAABABCDDADDCADABBEACDDBDEEAADDACACACBAECD,1,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,120,120,100,120,100,560,B,E,C,B,4,F,A,B,C,B,A,B,B,B,A,B,A,A,C,A,A,D,A,B,B
210059208347,2023,2,F,1,1,1,2,0,2,1,0,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1224,1192,1202,1214,466.1,0.0,550.9,517.7,ADBCCACECDBACDBCCECBCDCABCCEEACDEECCACACECBBC,.............................................,ABAEACACADDEDEECCBCABAACAAAECBBEBBDDABDDEDEED,EDAABCDEDDACCBCEDBECACDCBECBCDCCEDBCDCADABACA,1,CDDDABBABDBEABDECCEEEDCEDAEBABDCCAACCCADACDBE,DBAADEADCDCABABCDDEBAEABAECABAACECDAECBDAABCD,BBBDAABAEACCEEEDEACBCACAACAACAAAECBBEDBCCADBDEDDAC,EBDADDAEBEACBEDCECCBEABCADEBCCBCCDEBDDAABBADD,1,120,180,100,120,20,540,D,E,F,B,2,D,A,B,C,B,A,B,B,B,A,B,A,B,C,A,A,C,A,A,B
210059096246,2023,5,F,1,1,1,1,3,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1221,1193,1204,1211,462.8,538.2,493.1,403.3,EBCBBABEBCDCEEAEBCBADEDDAAABABAEBADDDCDEAECCD,BAEEBAAADCDAABEBDCBABCDCADBDCDCEACAABDDDACEAA,ACBCACEAAAADBDACEEEBCDDBCCAEABEBABACBCBBDCEAD,DABBCDBADBBBEDDACEECAEDACADCDABACCBBECCAAEBBB,1,DBEABDABDCACDBECDDDBCAAABBACCCADEBECCCEDAEEED,ACEEABAADCDAADEABCDABCDCABCBDADEBAECABADBCDAE,DBABBAEBAAAACDACDEDAACADBADBCCEACCCEAAECBBEBCACEED,BCCDEEABCBEDCEABBEBDABDDADDADECAADDCCBEBEABCC,1,120,120,80,100,100,520,H,B,A,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,B,A,B
210061464746,2023,3,F,1,1,1,1,1,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,477.9,476.5,529.4,448.9,CBBACADDDBABBECECAAABCDAECCCBEDEEBCAABDEBDDDE,AACCCBCDCDEAABDBEECADCEBDADDCAABCEEBBBEEDDEAB,CDBBBEAECCBEAEEABBECBCCAADDBEDDDAAACBEADDCCED,EBDBCCEBBEDACDADAEADDBEACAACDEBCBAECDCBEADCBE,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,160,160,160,160,160,800,E,E,D,D,4,C,A,B,C,C,A,B,B,B,B,B,A,A,C,A,A,D,A,B,B
210059249649,2023,6,F,1,3,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1223,1194,1203,1213,450.3,508.0,554.2,599.1,EDBADADAEDDADACDAABAEACDBCCDCBCEBBEADBDEBDCBC,ABCEBADACECAACECADDADAECBDBBAEBECBDABABCDEDBC,EEBBAAADCBBEBEDADACEBDBBABADEDEDADACBECDAACBC,EEDEEDDAEEDBCCCDEDBDBDCBCECBDCCCACACDAABCECDB,0,CEDAEEDEECCEBADCCCABBABCAACDDDACDBEABDCDBEABD,ABCDCBDACDAEACEECABADBEABADEBAABCDCABADCDAADE,BDBBABAAAEAAECBBEAACAAACEACBCACCCEDEDADBDBEEDDACCC,EBDEEBDADDABCCBCCABBADDBDDAEAEABCBEDECADCECCB,1,160,200,180,180,200,920,E,C,C,D,2,E,A,B,C,A,A,B,B,B,B,B,A,B,C,B,B,C,A,A,B
210060250164,2023,11,F,1,2,1,1,0,1,,0,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,C,B,B,6,B,A,B,C,A,A,B,B,A,A,B,A,A,B,A,A,B,B,A,B
