NU_SEQUENCIAL,NU_ANO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO
2655597,2024,35912347,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,465.0,494.1,492.7,407.2,ECACECBCBEDBABACBBDCDBCBEDBABBCCEBDEACDACBCED,ABDCADAEABAECCCAAACABEBCCDBECBCEACDEBCCCABDAA,CDECDDDDEBDCEBDBBDABDEBBADCCEACDCADDBEBECBEED,DBABBCCCEDDCCDCECCBCCBBBCCCBDCBADBBCCEBCDCBCB,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,80,60,80,40,360
2538330,2024,35007079,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,1,1,0,,1386,1397,,,442.7,370.4,,,EECEADCBEEDBCADCABEACACEDABCADDCAADBDBEBECAAD,EDDDBAABEBDBBBBDEBEDBDCAEABEDECADABECBDEBDDEC,,1,,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,,1,100,100,80,80,0,360
162514,2024,35006981,3552502,Suzano,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,448.7,558.3,568.7,502.3,BDECEAEBDDBBCEAECBCDBDDEDDDDCCDABCEBEEDCDCDCB,CECBCEBCEBDDDABDBBEDBAECECABBABAEBADEAAEBADDC,CDBCAECBECCDDEEDEDBABBACDBCADDEEDADDCDECACEEB,CCCDACECABABCDCCCAACBCEEACDBCBADEBDDACBDBCBEB,1,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,160,120,160,0,560
2570678,2024,35923941,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,484.6,493.9,491.5,485.7,CDCECDACABDADEDEABBADEACACBAEDEBEEDDADCDEACBC,DEDAAEECDABBDBDABBCDACAADAEADEBEBCBDAEABDCEBA,BBADCDBDDCDADACEADAABCBABDADBDEDEBDBAEDEDDBDB,CDCDBECEDDCABDBCCDBEADEEDAECADCBBCCACDAABBCEC,1,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,120,120,100,80,540
3111936,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,376.0,459.8,517.6,416.8,CEAEEADBBCCEADACDCDBDDBDCCBECCDAADDEBBBAEBDBC,ADEEADEEBEACCDBDBBCAADCCDDBBECADABDBEBCEDDAAE,BAAAEBBDBADEEBDDCDDBEEBAAEEDBDDACADADAABCBECD,CDABBEBCACDBDEBDBBEDBABCBCDBCDCDDECDDBCDDABAC,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,100,140,100,100,60,500
1888105,2024,35910375,3503901,Arujá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,399.1,513.2,538.5,430.7,AECADBEBCBBAABDEACDCABBEECECDBACBBDEDECDABAAB,ADBEADBEEBEDCCDAACCDBCAEDBEEACEBBECADEECDDEAA,DBDCBCDEEBDEEBDADDDBCAEABACDEDCBAAAEBDAECBECA,CDBEBDAEEBBBCBCDECDBBCABBDCCDCBEDDCCCBBDBEDAA,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,140,180,180,180,160,840
2505020,2024,35912293,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,437.1,507.9,554.4,426.3,DCAEDABECCAEBDCEADBCACEBECBECDADECDEBEABCDBAC,ABDCACAEDAAECCDAAACDABADABBEAACEAEAABBEBDAEAE,AAABDDAECADDEBBADDABCAEBBDEDAECBCBEEDDCECBEEA,BDACDEBCABDBDACBDCBCCDDEADEDABEDCBCEABCCDCBEA,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,140,180,120,100,100,640
2194587,2024,35912300,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,501.1,539.2,532.7,613.5,BDACEECDADCEAABDBEADEBBABAECCDACBEDBEEADCBEAC,CAAABCDECCBCCBBBEAEACECADDEAAABBEAEECBABCDACE,DAAADBDAADECCCAADADBABEEBDCEACEBCACEADADDAECD,ABBABCBCADABEAECBDCADCCECEBBAACCDDABEECCCEEBD,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,120,120,140,80,580
515849,2024,35007122,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,384.2,487.1,490.2,448.1,DBAAACCECBACDCADDDDAACBBCCDECAABAAAEACBEBEEDB,ADCCABDDEEDECDEADBBBAECCBABBABCBAEAABBAEADECA,ACCBCACACADADADDCDEBDECABCEDBBDBBEEEDDEACBEEC,ACADDECDDBBBBEDABBACCBCADDDADDAEDECDDEBCEDEDC,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,180,120,180,120,760
266458,2024,35923936,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,534.8,492.6,491.9,457.8,BDBAACAD*EBBCECDEAEDCBBCEAEBDCAADBEADCDBCCABA,BCACAEDCECDDECABDAACDDBACBECDABCCADACBABCDCAE,BBABACDCBAAED*DDBDCCADDBBBDEEAEBEDADEDEBC*ECD,*BADBCDBABCDCCAD*C*BAACBCADCABCEACCBDCDCDBEAC,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,80,100,80,80,60,400
2539068,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
1343084,2024,35912300,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
719640,2024,35912300,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
255291,2024,35923709,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,598.8,544.7,543.6,672.5,DEADBEACACDBECBDEBDDDDCBCECDABDBEDCCAECABCCEA,BCDBAACDCDBEADEDCBCDABBBDEDCECDEACCAEDEDBAECB,AACEDEBEDDDEEBCDADBBEBBECDBAEABDCDBDBDDECBECC,CBBBAADCDBDCBDDACCCCBEBDCCECDEBECCAEDACEECABE,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,200,160,200,180,900
2038822,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,602.8,653.7,643.3,525.0,CECAABCEEEEACBBBCDEEDBABABDDBCEECABCDEEEBAADB,BECBBEBCABADDEBBCBCDCAECEBAABABACEADDEDADACBA,CAABEECBECBDDCBDEDDAECBAEBCCDDCDDBDDCBEDADEEB,BCBCDBCCCDDEDBADBACEADBCCDDBADABEBCECEBDACABE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,120,160,140,160,160,740
4153408,2024,35007109,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,376.8,345.5,330.6,403.0,BEABDCCCDABECEDCBEABCDCECABCEDDDADBBCCEADBADC,EBDEACBEEADCEABCADCBAECCECEACBAAEDAEBBCDBDACE,AAABDEEDDBCAEADEAEDADCBBDCAABBEABBADECBDBCCCC,ACBAEDBBCADBEDBECECBDABAEACDEBDBCAAABDCEDDEAB,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,80,60,100,80,40,360
1254257,2024,35912300,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,434.5,470.5,528.6,478.5,DAADEEEACBDEACECADBDCDEECCDECCABEBCEAEBBEBAAB,ECBDADCCCECEDCBACBCDABACABBAEADBACCCEEAABACBA,AAAAEBCEDABEEBDDADEDCECBCADADABBCBDCDDAACBECA,CDACCDDCCBBBCEBDABDDECACDDEECADEDCCBBBBCDBDEE,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,200,120,120,120,680
2651367,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,475.5,533.9,516.7,430.1,DCBDDAEABECCBCEEAECDAEBADCBECBACCDDEAECAEEAEB,ACDCADEACBACDEEAECCAABBEDBDADCCBAECDCDEBACACA,DCCDBCEADABEEBDBEDABCAEADACABDECBACEEAAECBEEE,DBAECECEEBBAEDBAABBCCBEECDBDCBAEBBBDCBEAEBABC,1,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,120,100,100,120,560
2056378,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,404.2,439.0,481.1,486.5,CAADCEACABBCDEABBADAEBCCCAADBAACADEACECBBCDEC,ABECECACEDBCEBAEBBDDCBACAEBAECABBDBACCCABCDAD,CABCDCEBBBDEEDBABCCBADBDACAEAECBBECDDEDEDAACB,DBDDDCCDEBDAABBCEECEABBBCCECACCCABCBDEDCBDEEC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,160,120,120,40,560
1529626,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,545.0,615.8,617.9,523.0,DCEBADCEAEEAECBDBAACBDECBBEEEBBBCDCCCEADEDDDB,CBCEBDADDBCDDDBBCBCDCAECEDACBAAAEBADEEDBDECBC,CAAAEECBECCDDCBDEDDAEBBACBCCDDBDDBDDCDEDADDAA,AADCBBDBBCEECCEDDBEABABBCDCECCABACCDCAEEABCEB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,140,120,120,100,620
848465,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,
3467168,2024,35910181,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2973900,2024,35043990,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,567.8,603.8,549.0,567.8,BDDBEAADDADDCCDCAEDEEAACACCDDEBCDCCBEEBDDAECB,BADAECBAECEDEBBBEAEDBBDACBAADEEEEDAEDDCAECCDA,ABEBCCADECBBEDEEABDCDEBEDDCECDBDEECAAAEECCCDC,BEBEEDEDBDDCECBDDDCECECCBAEDBEBCCADDACECEBCBE,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,120,180,140,120,140,700
2523646,2024,35916584,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,563.7,581.4,572.7,720.8,BCCDEEDDECBCCADDBEAEBEADACCBAACCBEABBBBDCAEEC,DADBECCAECEAEEDCEACABBDBACCADEEEDABAAECEECEDA,AACCADEDECDCDACEBDCADCBEDDBABDADEBCEDDCECCCDA,EBBECBACEABBBDDCEEBDDCBCAABABEBCDBACAAABBADDD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,180,200,160,180,200,920
2784011,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,450.8,369.1,440.5,539.7,BCDACEBBEDAEADAAAECEAEABAABACAAEBDAAECDEBADEC,BEEABEDBEEAADEBCECCCBDABAACDCCBABCEBCDCBCBACE,AEABEEBDCDCBECCBCDDDEBEABAEECAAAEBCBBAEEAACDB,ABACEBACCBCABCACCAECACEABDCABEABCBABCDAECDEAE,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,80,120,80,80,0,360
4268591,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,
2170781,2024,35007298,3539806,Poá,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,612.9,565.6,527.5,669.4,BDBEDCADABCEBDDCBEDEDAACABCBDBCEBCCBDEDDCAECB,DADBBCBDECEBECBBBBCACCDADCBCDABCCABDACCACCECA,ABBDCDDDECBBDBCEBDDEDCBCDCBAECCDEBDBCCEEDCBDD,ABCECBCDEDBBCCBBDDBDAEBBDABDDCCCDBBBADABCDCDD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,160,200,140,160,160,820
1508739,2024,35921497,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,548.3,608.4,565.1,508.1,DEBCBEBBAEDDECBBEDCCBCDBDCACBDADDBDEAEDCADBEB,ADCCADBD.BAECEDABBBDBECADEDBBCDEAEAADDEBBCDCA,ADCCADAEDADEEBDACDCBCBCCBADBABBDCADEDDAECBEDD,DCAABDECBDDBCDDAECDBABDBBDEECECEDBCBCBCAEBEBA,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,160,200,160,180,200,900
277968,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,374.4,411.7,375.3,416.0,DEABAAABADBCDBACABCADAADBAAAACADCDBABBDDDAAAA,CAEAECCCCEEABBEBAACCCADCAAAAAEACEABBAAAABAAAA,ABAACAADDAABDEAABBBDADDAAAAADBAADAAADCABBAAAB,ADECAAACAECAAAABBAAABEAADACAAACAACAABAAAAAABE,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,6,0,0,0,0,0,0
473025,2024,35007134,3523107,Itaquaquecetuba,35,SP,2,1,1,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,518.6,529.8,568.7,488.6,CCEADECDDEADCBEDCEADBAADBBEBABCADCEACBBDECDBD,CBDBBCDBECCCDADBEECADDCEDECDEBDCAAEDCBCBCBBCD,DBCEADBCBEEECEEBBABBADEEBCCCDEABDECDADBDDAECB,DCAAEEBBDBDCABCDDBCDACBEACDCCDACECABCBBCEACDC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,180,140,140,140,740
4251956,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,472.4,466.4,498.5,434.3,DAEBEBCCCEEABEEEECAACBBDDEACDDCBBDEAACDEBEEAA,ACCBBCACEBCAAAEBACBCCAECCCADBECACBDCADBEEABEE,ABADBACEECEADDBAEBDCECCCEBDDBCACCDECCADDAADEE,CDCCACACAAACDEBBAAAABBDEBBDAEEDBBBADCEDCCEDEA,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,160,140,160,180,780
3963445,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,522.8,609.9,597.4,585.0,EAEDCCECAEEBBADCDDAADCEBCCDBBAACDDBBCCABEEDAB,CECBBEBCDBADBCAECBCDCABCEDACEAEADEADEACCDBCCA,CAABCECBECADDABDEDECEBBDEBCADDDEDADBCBEBAAEEB,BECCAEDBCBAAADCCBACAACEACEDDBEAAEBCCDBECACDBB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,160,160,160,160,160,800
561040,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1420,1383,1395,1408,548.7,612.3,642.2,638.7,DDEECBCEEEAAECEDACBCBADCADDEBAEACCCCCDAEBEDAC,BBCEBEACDBADDEEBCACDCAACEDACBEEACBADAEAACACCC,CAAACECBECADDCBDEDDCEBBACBCEABCBDBDDCBEDADEEB,BACCBECCCDCBDCEBBCCCBEBECEDBBAACAECDDADACDBAB,0,CAEDAACCAEEXCBBAEDBBCAACDEDCBCEECAAEDDDEBBDDB,CECEBEBCDBADDEBBABCDCAECEDADBAEABEADCEDADACBC,CAAAECDDDAECBECEDDCBDEDDCECBDCBCEADBBDBDDCBEDADEEB,CECEBEDADCAADECDBBCEBDCCCACABBABBADDDCEADBBCE,1,140,200,140,180,120,780
3548804,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1422,1384,1396,1410,419.3,553.6,571.8,503.2,CCDECEBECACEAAECBEDACAACBBEECDDACACDCDDEAADEA,BCDAEBCBECBDEADBDBEABCDABEAADEEECADEAACABCEEA,AAABBDADECBBDAAEBEEDBCBEDDAABBADEBDEBCCECCBDC,AEDECBADBCCCDCCDCECACCADEDBCACEDDECBEBACEBCAD,0,BBCEDBBAEXCCAEDDBCAEDAACAAEDDDEBBECBCEEDCAACD,DADABCDCECEDEBBBEBCDBADACBCADCEBEADBAECAECEDA,AACEADDDACDADECBBDBEEBDDECCBEDDCADBBDEBCEBDCECEDDC,DBCECEACADABBECBEDADCCDCCABBBCECEBCEADABBADDD,1,140,180,140,120,140,720
4170790,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,420.6,527.3,490.0,494.4,EABAEECBEEACBDCAAEDEABBABCEBBBBEBCEADCEBECDBA,BBBBBCDECACCECADAACACBCAEEEBAEDEEABECAABCCBEB,BBABAEEBEEEEDDEDBCDAAEBCBCAAECABDDBDAEBDCAECB,EEEAAECABDDDBBEEEDDEACCBAACAEABDCACECCBCBDAEC,1,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,140,120,120,120,0,500
4206742,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1421,1386,1397,1409,457.1,604.1,576.6,441.8,DEBCDACBBECBBAACBCCCEBEAACEBBBAEABABDDADAEAEA,ABCCCCEEDBEDCEDADBACEEBEDADCCCDEAECAEDEBDCACA,AACEACBECBBEEAEECDDBCEEDEDEBDABDCDDEDDAECDECE,AEAABEDADAABCDCACEDCEEBCACCADCCEDBCABCAACCACC,0,DDBDDEBBAAEDECBCEEDCAACDBBCEDBBAEXCCAEAACCAED,ACBCADCEDBAECEDADBADBEBCDADABCDEABCAEDEBBCECE,AACEADACDDCBEDADEEBDDBDBBCEECBDCBADDDCBDEDDCECBECE,CEBCEADBBCEADDDABBABBCCDCCECEDBACADECABEDADCB,1,120,160,140,120,140,680
1756402,2024,,,,,,,,,3523107,Itaquaquecetuba,35,SP,1,1,1,1,1419,1385,1398,1407,569.4,552.4,485.8,378.7,BEEEECEDBDCACECBDEBDCBEDDDEDBAAAADEDBECCADADB,CAEBCCDEEAECEBADEBAACCAAEDBDADBEEACACEDBAEDDD,CCABACDCBDEECAABDEBACEEEBCBADEBDDADDEDBAECBAE,ACCDCCEBEBCCABDDECECBBEACCBDAECCDCBCCEDAACACA,0,BCEAACDEDCAAEDDDEBBDDBECCAEDBBAAACCAEEXCBBCED,CAEDBADBEBCCEDADBAEACBCADCEDEBBEBACECEABCDDAD,EAAACDDCDADDCBDEECEECBDCDADEEBCBEBADBCEBDBDDDDCECB,ABBABBADDDBBCECEADCEBCCCDBADCBEDAECADACDBCECE,1,120,160,120,120,120,640
