NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023
210065864707,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,F,E,E,3,B,C,A,C,C,B,A,B,A,B,B,B,C,B,B,B,D,A
210065865031,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,E,B,B,3,A,C,A,B,A,A,A,B,A,B,A,A,B,A,B,B,C,A
210065866656,2024,12,F,2,3,1,1,15,,0,3523107,Itaquaquecetuba,35,SP,B,B,F,B,2,B,F,A,B,B,B,A,B,B,B,A,B,A,A,B,B,B,A
210065867400,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,F,5,A,A,A,B,B,A,A,B,A,B,A,A,B,A,B,B,E,A
210065867622,2024,1,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,H,H,C,D,4,B,E,A,B,B,A,A,B,A,B,B,A,B,A,B,A,D,A
210065868475,2024,1,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,B,3,A,G,A,B,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210065868551,2024,9,F,2,3,1,1,7,,0,3523107,Itaquaquecetuba,35,SP,B,D,B,B,2,B,A,A,B,B,A,A,B,A,B,A,A,B,A,A,A,B,A
210065872300,2024,9,F,1,1,1,1,7,,0,3523107,Itaquaquecetuba,35,SP,C,E,B,B,4,A,F,A,B,C,A,A,B,A,B,A,A,B,A,B,B,E,A
210065872358,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,B,F,4,A,A,A,C,C,B,A,B,B,B,A,A,A,A,B,A,B,A
210065872953,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,B,C,4,A,C,A,B,C,B,A,B,A,B,B,A,B,A,B,A,E,A
210065873685,2024,14,F,1,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,C,3,B,D,A,B,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210065873860,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,F,D,D,4,A,F,A,C,D,B,A,B,A,B,B,A,B,A,B,B,E,A
210065874647,2024,13,F,2,3,1,1,17,,0,3523107,Itaquaquecetuba,35,SP,H,B,F,B,2,B,B,A,B,B,A,A,B,A,B,B,A,B,A,A,A,B,A
210065875792,2024,5,M,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,H,D,F,B,2,B,C,A,B,C,A,A,B,A,A,A,A,A,A,B,B,C,B
210065877731,2024,2,M,1,2,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,H,E,F,B,5,A,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,B,A
210065879225,2024,9,F,1,3,1,1,6,,0,3523107,Itaquaquecetuba,35,SP,E,B,B,B,4,A,B,A,B,C,B,A,B,A,A,A,A,B,A,B,A,C,A
210065879815,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,E,D,B,2,A,B,A,B,C,A,A,B,A,B,B,B,C,A,B,C,B,A
210065880293,2024,3,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,B,C,C,B,2,A,B,A,C,C,A,A,B,A,B,B,A,B,A,B,B,B,A
210065881277,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,D,4,A,O,B,B,C,B,A,B,A,B,B,B,B,A,B,C,E,D
210065882461,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,E,B,3,A,B,A,B,B,A,A,B,B,B,B,A,B,A,B,B,C,A
210065882724,2024,4,F,1,0,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,C,C,C,B,4,A,C,A,B,C,A,A,B,A,B,B,A,C,A,B,A,E,A
210065885411,2024,10,F,1,3,2,1,8,,0,3523107,Itaquaquecetuba,35,SP,H,D,F,F,3,B,C,A,B,C,A,A,B,A,B,B,A,B,A,B,A,D,A
210065886204,2024,9,F,1,2,1,1,7,,0,3523107,Itaquaquecetuba,35,SP,D,B,C,B,4,B,E,A,B,B,A,A,B,A,B,A,A,B,A,B,A,E,A
210065887309,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,F,F,3,A,B,A,B,C,B,A,B,A,A,B,A,B,A,B,B,D,A
210065887434,2024,3,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,C,E,B,C,6,A,G,A,B,D,C,A,B,A,B,B,A,C,A,B,C,E,A
210065888058,2024,6,F,1,2,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,D,F,C,B,3,B,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,D,A
210065888937,2024,4,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,F,E,E,E,5,B,E,B,C,C,C,A,C,A,B,B,B,B,A,B,B,E,D
210065888952,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,F,3,A,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A,C,A
210065890875,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,F,F,3,B,E,A,C,C,C,A,B,A,B,B,B,D,B,B,A,C,A
210065891672,2024,2,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,E,C,B,5,A,E,A,C,D,B,A,B,A,B,B,B,C,B,B,B,E,A
210065892734,2024,2,M,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,D,4,A,A,A,B,C,A,A,B,A,B,B,B,B,A,B,A,B,A
210065892769,2024,1,M,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,F,D,D,3,A,G,A,D,D,B,A,B,A,B,B,B,D,B,B,D,E,A
210065893618,2024,15,F,0,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,A,A,A,A,3,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A
210065894598,2024,14,F,2,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,H,A,F,F,3,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,B,D,A
210065895730,2024,3,F,1,1,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,D,B,B,3,A,E,A,C,C,B,A,B,A,B,B,A,B,A,B,A,D,A
210065896247,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,F,B,3,A,C,A,B,C,A,A,B,A,B,B,A,B,A,B,A,D,A
210065897191,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,B,A,6,B,B,A,B,B,A,A,B,A,B,B,A,C,B,B,A,D,A
210065898764,2024,13,F,1,2,1,1,17,,0,3523107,Itaquaquecetuba,35,SP,B,C,C,B,2,B,B,A,B,B,A,A,B,A,A,A,A,B,A,A,A,B,A
210065899157,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,2,A,B,A,B,C,A,A,B,A,B,B,B,C,A,B,A,C,A
210065899362,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,E,F,5,A,K,A,B,C,B,A,B,A,B,B,B,D,B,B,B,E,B
210065899955,2024,3,M,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,F,B,D,3,A,J,A,B,B,A,A,B,A,B,B,A,B,A,B,A,B,A
210065900247,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,F,2,A,A,A,B,B,B,A,B,A,B,A,A,B,A,A,A,C,A
210065902330,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,D,E,B,3,A,E,A,C,C,A,A,B,A,B,B,A,B,B,B,B,C,A
210065904085,2024,3,M,0,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,E,F,4,B,I,A,D,C,D,B,B,A,B,B,B,C,B,B,A,E,A
210065906103,2024,1,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,D,E,D,D,4,A,D,A,C,D,A,A,B,A,B,B,B,C,B,B,B,E,A
210065908281,2024,14,F,3,3,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,C,E,B,B,5,B,B,A,B,B,A,A,B,A,B,A,A,B,A,B,B,C,A
210065908287,2024,1,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,C,F,5,A,E,A,B,C,A,A,B,A,B,A,A,B,A,B,B,D,A
210065908316,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,C,F,4,A,D,A,B,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210065909456,2024,6,M,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,B,C,4,A,C,A,D,D,B,A,D,B,B,A,A,B,A,B,B,D,A
210065909852,2024,2,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,G,D,D,3,A,B,A,B,B,A,A,B,A,B,A,A,B,A,B,B,C,D
210065910784,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,E,B,B,5,A,D,A,B,C,B,A,B,B,B,B,A,C,A,B,A,D,A
210065910931,2024,11,F,1,1,1,1,13,,0,3523107,Itaquaquecetuba,35,SP,C,F,B,D,1,B,H,A,B,B,A,A,B,A,B,B,A,B,A,B,A,B,D
210065911503,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,C,B,3,A,C,A,C,D,B,A,B,A,B,A,B,C,A,B,A,B,A
210065913690,2024,11,M,1,3,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,E,A,B,B,3,A,E,A,B,C,B,A,B,A,B,B,A,B,A,A,B,D,A
210065913726,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,E,B,4,A,H,A,C,C,C,A,B,B,B,B,B,D,A,B,B,E,B
210065916406,2024,5,M,1,1,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,F,E,D,D,2,A,E,A,B,C,A,A,B,A,B,B,B,C,A,B,A,C,D
210065916651,2024,1,M,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,G,D,D,3,A,H,A,B,C,B,A,B,A,B,B,B,C,B,B,D,D,A
210065917875,2024,6,F,1,1,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,C,D,B,B,3,B,C,A,B,B,A,A,B,A,B,A,A,B,A,A,A,A,A
210065918209,2024,12,F,1,3,1,1,16,,0,3523107,Itaquaquecetuba,35,SP,B,B,A,A,5,B,I,A,C,D,B,A,B,A,B,B,A,D,B,B,C,E,A
210065918498,2024,10,M,1,1,1,1,8,,0,3523107,Itaquaquecetuba,35,SP,D,E,B,B,4,A,E,A,B,C,B,A,B,A,B,B,B,A,A,B,B,E,A
210065919471,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,F,E,C,B,4,A,E,A,C,C,B,A,C,A,B,A,A,C,A,B,B,D,A
210065919935,2024,14,F,1,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,C,F,F,3,B,F,A,C,D,B,A,B,A,B,B,B,A,A,B,A,C,A
210065920401,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,C,4,A,C,A,B,B,A,A,B,A,A,B,A,B,A,B,A,D,A
210065920576,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,4,A,D,A,B,C,B,A,B,A,A,B,A,B,B,B,B,D,A
210065921570,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,C,B,2,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,B,C,A
210065924196,2024,1,F,1,1,2,3,0,,1,3523107,Itaquaquecetuba,35,SP,F,E,C,B,3,A,H,A,C,C,B,A,B,A,B,B,A,C,B,B,A,D,D
210065924636,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,B,B,4,A,D,A,B,C,B,A,B,A,B,B,B,B,A,B,B,D,A
210065924749,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,C,4,A,D,A,C,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210065925043,2024,4,M,1,3,1,2,0,,0,3523107,Itaquaquecetuba,35,SP,H,H,F,A,4,A,C,A,B,B,B,A,B,B,B,B,B,B,B,B,B,E,A
210065926093,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,B,A,2,A,A,A,B,C,A,A,B,A,A,A,A,B,A,B,A,B,A
210065927401,2024,7,F,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,G,G,E,E,4,B,L,A,C,D,C,A,B,B,B,B,A,B,A,B,B,E,A
210065927754,2024,5,F,1,2,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,B,E,C,B,4,A,B,A,B,B,A,A,B,A,A,B,A,B,A,B,A,B,A
210065929025,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,D,F,B,4,B,C,A,B,C,B,B,B,A,B,B,A,C,A,B,A,E,A
210065930935,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,D,F,F,6,A,A,A,C,C,B,A,C,B,B,B,B,C,B,B,C,E,A
210065933090,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,G,F,D,F,5,A,D,A,C,D,B,A,B,A,B,B,A,B,A,B,A,E,A
210065937017,2024,1,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,B,B,C,A,3,A,D,A,B,C,B,A,B,B,B,B,A,B,A,B,A,D,A
210065937342,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,B,3,A,E,A,B,B,B,A,B,A,B,B,A,B,A,B,A,D,A
210065937372,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,E,F,C,3,A,E,A,B,C,B,B,B,B,B,B,A,C,B,B,B,D,A
210065939800,2024,4,M,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,10,A,D,A,C,D,A,A,B,A,A,B,A,B,A,B,B,D,A
210065940017,2024,2,M,3,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,C,B,C,3,A,E,A,C,C,C,C,B,B,B,B,B,C,B,B,C,D,A
210065945565,2024,12,F,1,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,2,A,B,B,B,B,A,A,B,A,A,A,A,B,A,A,B,B,A
210065945731,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,D,4,B,B,A,D,D,C,B,B,A,B,B,A,B,A,B,B,D,D
210065947011,2024,3,F,1,3,1,2,0,,0,3523107,Itaquaquecetuba,35,SP,F,E,D,B,7,A,A,A,B,C,B,A,B,A,B,A,A,B,A,B,A,D,A
210065947433,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,E,F,D,4,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,B,A
210065948965,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,F,F,B,3,A,F,A,B,B,A,A,B,A,B,B,A,B,A,B,A,C,A
210065952318,2024,11,F,1,1,1,1,12,,0,3523107,Itaquaquecetuba,35,SP,B,B,C,B,3,B,F,A,B,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210065956008,2024,8,M,1,1,1,1,4,,0,3523107,Itaquaquecetuba,35,SP,E,C,D,B,4,A,J,A,C,D,C,A,B,A,B,B,A,D,B,B,B,E,A
210065957122,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,5,A,E,A,B,C,A,A,B,A,B,A,A,B,A,B,A,C,E
210065958939,2024,13,M,3,3,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,B,B,B,B,5,B,C,A,C,C,B,A,B,A,B,B,A,C,A,B,B,E,A
210065959092,2024,7,F,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,B,C,B,B,5,B,B,A,B,B,A,A,B,A,B,B,A,B,A,B,A,D,A
210065959104,2024,14,M,2,3,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,C,A,C,C,4,B,G,A,B,B,A,A,B,A,B,B,A,C,A,B,B,C,A
210065960063,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,A,E,C,C,5,A,G,A,B,D,B,A,B,A,A,A,B,C,A,B,A,B,A
210065960259,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,B,5,A,C,A,B,C,A,A,B,A,B,B,A,A,A,B,A,E,A
210065960756,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,2,A,B,A,C,C,A,A,B,A,B,B,A,C,A,B,B,C,A
210065960831,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,B,C,B,5,A,B,A,B,B,A,A,B,A,B,B,A,B,A,B,B,D,A
210065962715,2024,5,F,1,3,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,C,C,C,C,6,A,B,A,B,C,A,A,B,A,A,A,A,B,A,B,B,C,A
210065964950,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,D,D,4,A,B,A,B,B,A,A,B,A,B,A,A,B,A,B,A,C,A
210065965775,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,F,B,B,2,A,C,A,C,C,B,A,B,B,B,B,B,B,A,B,A,C,A
210065967289,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,F,B,4,A,A,A,B,C,A,A,B,A,B,A,A,B,A,B,A,B,A
210065971767,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,B,4,A,H,A,C,D,C,A,B,A,B,B,B,D,A,B,B,E,A
210065972243,2024,2,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,E,B,B,4,A,C,A,B,C,B,A,B,A,B,B,B,C,A,B,B,D,A
210065972572,2024,2,F,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,H,G,C,D,3,A,N,A,C,C,C,A,C,A,B,B,B,D,A,B,D,D,D
210065973491,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,E,B,3,A,D,A,B,C,A,A,B,A,B,A,B,B,A,B,B,D,A
210065973527,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,A,E,B,B,2,A,B,A,B,D,A,A,B,A,B,B,A,A,A,B,B,B,A
210065973957,2024,3,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,B,4,A,B,A,B,C,B,A,B,A,B,B,A,B,A,B,A,D,A
210065973970,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,C,F,2,B,B,A,B,B,A,B,B,A,B,B,A,B,A,A,B,B,A
210065974461,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,3,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,B,B,A
210065974498,2024,6,F,1,3,1,1,4,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,4,A,C,A,B,B,A,A,B,A,A,B,A,B,B,B,B,D,A
210065974605,2024,2,M,1,2,2,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,F,C,E,4,A,B,A,B,C,B,A,B,A,B,A,B,B,B,B,C,D,A
210065975646,2024,13,F,2,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,D,F,C,D,3,A,A,A,B,C,B,A,B,A,B,B,A,C,A,B,B,D,A
210065976131,2024,5,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,C,E,F,F,3,A,B,A,B,C,A,A,B,A,B,A,A,B,A,B,A,C,A
210065976604,2024,3,F,1,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,D,D,F,B,5,A,C,A,C,C,B,A,B,A,B,B,A,B,A,B,A,D,A
210065977642,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,B,F,B,2,A,B,A,B,C,B,B,B,A,A,A,A,B,A,B,A,C,A
210065977735,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,E,F,B,6,B,D,A,B,C,B,A,B,A,B,B,A,B,A,B,A,D,A
210065977870,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,F,C,D,5,A,E,A,B,C,B,A,B,A,B,A,A,B,A,B,C,D,C
210065978187,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,C,E,C,B,6,A,E,A,B,C,B,A,B,A,B,B,B,C,A,B,A,E,A
210065978301,2024,2,M,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,D,E,C,B,4,A,E,A,C,C,B,A,B,A,B,B,A,B,B,B,A,E,A
210065979227,2024,4,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,F,F,E,E,3,A,E,B,D,D,B,A,C,A,B,B,B,C,A,B,B,D,D
210065979311,2024,2,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,D,D,C,3,A,G,A,C,C,B,A,B,A,B,B,A,B,B,B,B,C,D
210065979454,2024,8,F,1,3,1,1,5,,0,3523107,Itaquaquecetuba,35,SP,A,H,A,A,2,B,C,A,B,C,A,A,B,A,B,B,A,B,A,B,B,B,A
210065979705,2024,2,F,1,3,3,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,B,F,F,4,A,B,A,B,C,A,A,B,B,A,A,A,B,A,B,B,D,A
210065980057,2024,16,M,1,2,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,B,D,C,B,3,A,C,A,B,B,B,A,B,A,B,B,A,B,A,A,A,B,A
210065980241,2024,2,F,1,3,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,H,E,F,B,5,B,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,E,A
210065980246,2024,5,F,1,2,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,C,E,A,B,3,A,D,A,B,C,A,A,B,A,B,B,A,B,A,B,B,D,A
210065980294,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,4,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,B,A
210065980572,2024,11,M,1,1,1,1,0,,0,3523107,Itaquaquecetuba,35,SP,C,H,F,B,3,B,C,A,B,C,B,A,B,A,B,B,A,B,A,B,A,C,A
210065981170,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,D,B,D,2,B,C,A,B,C,A,A,B,A,B,B,A,B,A,B,B,B,A
210065981304,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,D,4,A,C,A,B,C,B,A,B,A,B,A,B,B,B,B,B,E,A
210065981416,2024,3,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,C,4,A,F,A,B,C,A,A,B,A,B,B,B,C,A,B,A,E,A
210065981765,2024,3,M,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,E,C,4,A,E,A,B,C,B,A,B,A,B,B,A,C,A,B,A,E,A
210065982248,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,B,C,4,A,C,A,C,D,A,A,B,A,A,A,A,B,A,B,A,E,A
210065984560,2024,2,M,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,C,D,F,4,A,B,A,C,D,B,B,B,B,B,B,A,D,A,B,B,E,A
210065984721,2024,2,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,E,C,B,5,A,C,A,B,C,B,A,B,A,B,B,A,C,A,B,B,E,A
210065984954,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,F,F,4,A,B,A,B,B,A,A,B,A,A,A,A,B,A,A,A,C,A
210065985017,2024,2,M,1,3,2,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,C,A,F,4,A,B,A,B,D,B,A,B,A,B,B,A,B,B,B,A,C,A
210065985324,2024,3,F,1,3,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,B,B,C,B,4,A,B,A,B,A,A,A,B,A,A,A,A,B,A,A,A,A,A
210065985900,2024,3,F,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,3,A,E,A,B,C,B,A,B,A,B,B,A,B,A,B,B,D,A
210065994030,2024,5,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,E,E,D,B,4,A,J,A,B,C,B,A,B,A,B,B,B,D,A,B,B,E,E
210065994632,2024,1,M,1,1,1,3,0,,1,3523107,Itaquaquecetuba,35,SP,E,G,C,D,3,A,I,A,B,C,B,B,B,A,B,B,B,C,A,B,B,C,D
210065997002,2024,4,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,C,B,C,B,4,A,D,A,B,C,A,A,B,A,B,B,A,B,A,B,A,E,A
210065997443,2024,3,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,B,C,B,3,B,B,A,B,B,A,A,B,B,A,B,A,B,A,B,A,C,A
210065999555,2024,4,F,1,1,1,1,2,,0,3523107,Itaquaquecetuba,35,SP,F,E,C,B,4,A,C,A,B,C,B,B,B,A,B,B,A,C,A,B,B,B,A
210065999965,2024,16,M,0,1,1,1,18,,0,3523107,Itaquaquecetuba,35,SP,A,B,C,F,2,B,F,A,B,B,B,A,B,A,A,B,A,B,A,B,A,C,A
210066000074,2024,2,M,1,1,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,H,H,C,C,6,B,C,B,B,B,A,A,B,B,B,A,A,B,B,B,A,E,A
210066001622,2024,2,F,1,2,1,2,0,1,0,3523107,Itaquaquecetuba,35,SP,D,C,C,B,4,A,B,A,B,C,A,A,B,A,B,B,A,B,A,B,A,C,A
210066002760,2024,3,F,1,4,2,2,0,2,0,3523107,Itaquaquecetuba,35,SP,E,E,F,B,4,B,C,A,B,C,B,A,B,A,A,B,A,B,B,B,B,D,A
210066003687,2024,5,F,1,2,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,B,5,A,C,A,B,B,A,A,B,A,A,A,A,B,A,A,A,C,A
210066003726,2024,3,M,3,3,1,1,1,,0,3523107,Itaquaquecetuba,35,SP,E,E,C,C,5,A,B,A,B,B,B,B,B,A,A,A,A,B,A,A,B,B,A
210066006954,2024,6,M,1,1,1,1,3,,0,3523107,Itaquaquecetuba,35,SP,C,C,B,B,5,A,B,A,A,C,A,A,B,B,A,A,A,A,A,B,A,B,A
